mouse_strain,C57BL
analysis_id,pec9r8fj530nl64
gene_accession_id,MGI:2651854
gene_symbol,Atg4c
mouse_life_stage,Early adult
parameter_id,HMGULA_CBC_003_001
pvalue,0.681435
parameter_name,Chloride
