gene_symbol,Slc39a10
parameter_id,MGP_IMM_028_001
analysis_id,3o956v15275k01f
mouse_strain,C57BL
pvalue,0.3098151
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
gene_accession_id,MGI:1914515
mouse_life_stage,Early adult
