pvalue,0.2061949
gene_symbol,Kdm4c
parameter_id,MGP_IMM_036_001
parameter_name,KLRG1+ NK cells - % of NK cells
mouse_strain,C57BL
analysis_id,vxu652e3q42k0rz
mouse_life_stage,Early adult
gene_accession_id,MGI:1924054
