mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Gpbp1l1
pvalue,0.9631673
analysis_id,9nhfj12945ig8js
parameter_name,Percent time in light
gene_accession_id,MGI:1924360
parameter_id,IMPC_LDT_008_001
