parameter_id,M-G-P_014_001_010
mouse_strain,C57BL
analysis_id,9r65y71x9c6m5lp
gene_accession_id,MGI:87968
parameter_name,lens opacity
pvalue,0.08351566
gene_symbol,Ahcy
mouse_life_stage,E9.5
