pvalue,0.1158124
analysis_id,3eqq04b85bq8i69
mouse_life_stage,Early adult
gene_symbol,Gja10
mouse_strain,C57BL
parameter_name,IgD+ mature B cell number
parameter_id,MGP_PBI_035_001
gene_accession_id,MGI:1339969
