parameter_id,MGP_MLN_066_001
gene_symbol,Bmi1
gene_accession_id,MGI:88174
mouse_life_stage,E15.5
mouse_strain,C57BL
parameter_name,Effector CD4+ T helper cells - % of CD45+
analysis_id,umkh9ny8e501h5e
pvalue,0.8363069
