parameter_id,M-G-P_016_001_001
gene_symbol,Bmi1
gene_accession_id,MGI:88174
parameter_name,White blood cell-count
analysis_id,ps0t0aq8onnj4yv
pvalue,0.6171418
mouse_life_stage,Early adult
mouse_strain,C57BL
