parameter_id,IMPC_ACS_033_001
mouse_life_stage,Early adult
parameter_name,% Pre-pulse inhibition - PPI1
pvalue,0.663457
mouse_strain,C57BL
gene_accession_id,MGI:1919137
analysis_id,j6vk06eg8exak73
gene_symbol,Ppm1j
