gene_symbol,Lpgat1
pvalue,0.9187451
analysis_id,b38krf304455626
parameter_name,Others
mouse_strain,C57BL
gene_accession_id,MGI:2446186
mouse_life_stage,Late adult
parameter_id,IMPC_IMM_006_001
