parameter_id,IMPC_XRY_021_001
gene_accession_id,MGI:1274787
gene_symbol,Trdmt1
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.8432349
analysis_id,05s2061k9myq807
parameter_name,Humerus
