parameter_id,IMPC_CSD_030_001
mouse_life_stage,Early adult
gene_accession_id,MGI:3616086
gene_symbol,Kcng1
mouse_strain,C57BL
parameter_name,Tremor
pvalue,0.8114699
analysis_id,gh960nzfqankq06
