parameter_id,M-G-P_016_001_006
gene_accession_id,MGI:1914437
mouse_life_stage,Early adult
pvalue,0.3939299
gene_symbol,Zmynd19
parameter_name,Mean-corpuscular-haemoglobin
mouse_strain,C57BL
analysis_id,9672938722cr9st
