parameter_id,M-G-P_007_001_008
mouse_strain,129SV
pvalue,0.6545118
mouse_life_stage,Early adult
analysis_id,2a8xo6vf33w8c24
gene_accession_id,MGI:1920638
gene_symbol,Bpifa3
parameter_name,Periphery - Permanence Time
