mouse_life_stage,Early adult
gene_symbol,Tnfsf8
analysis_id,tay4quhtk9r0s2o
parameter_id,MGP_PBI_019_001
parameter_name,Neutrophil percentage
mouse_strain,C57BL
gene_accession_id,MGI:88328
pvalue,0.976946
