parameter_id,IMPC_CSD_028_001
pvalue,0.5079753
gene_symbol,Eprs1
parameter_name,Snout size
analysis_id,6bu91oxnlq4p324
mouse_strain,C57BL
gene_accession_id,MGI:97838
mouse_life_stage,Early adult
