parameter_id,IMPC_EYE_059_001
gene_accession_id,MGI:1914309
analysis_id,86883l7ii980e53
gene_symbol,Ola1
pvalue,0.1105581
mouse_strain,C57BL
parameter_name,Mean right eye lens density
mouse_life_stage,E18.5
