gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
mouse_life_stage,Late adult
pvalue,0.8888917
parameter_name,Midbrain
parameter_id,IMPC_GEL_029_001
analysis_id,19wc7upz8q4388m
mouse_strain,C51BL
