parameter_id,IMPC_XRY_001_001
parameter_name,Skull shape
analysis_id,y0dj1e06a1t7y7r
mouse_strain,C57BL
pvalue,0.9956337
gene_accession_id,MGI:88380
mouse_life_stage,Early adult
gene_symbol,F2
