parameter_id,HRWLLA_OFD_011_001
analysis_id,5l29ak292273h75
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.4577875
gene_accession_id,MGI:88479
parameter_name,Periphery resting time
gene_symbol,Cpa3
