parameter_id,IMPC_IMM_047_001
gene_symbol,Ntmt2
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:2685053
analysis_id,4q6u101rw5s4d0w
parameter_name,DN CD44+CD62L+ NKT cells
pvalue,0.1125323
