parameter_id,MGP_MLN_071_001
mouse_strain,C57BL
gene_symbol,Mecom
parameter_name,Resting Treg cells - % of CD45+
pvalue,0.2859134
gene_accession_id,MGI:95457
mouse_life_stage,E12.5
analysis_id,w7abz2c1086bif1
