parameter_id,MGP_PBI_020_001
analysis_id,r5rbew2q74393gv
parameter_name,Eosinophil percentage
mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
mouse_strain,C57BL
gene_symbol,Cdin1
pvalue,0.220583
