parameter_id,ESLIM_011_001_007
parameter_name,PP1 + pulse startle magnitude
analysis_id,26az8668172w80v
mouse_strain,C57BL
gene_accession_id,MGI:894679
gene_symbol,Bach2
mouse_life_stage,Early adult
pvalue,0.4044977
