gene_symbol,Slc45a3
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1922082
analysis_id,cu8o31351e12q1s
parameter_name,Alanine aminotransferase
parameter_id,IMPC_CBC_013_001
pvalue,0.6809057
