parameter_id,IMPC_XRY_022_001
gene_accession_id,MGI:1914561
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Nanp
parameter_name,Radius
pvalue,0.7795109
analysis_id,l4h40msy0yk7at9
