parameter_id,MGP_MLN_067_001
pvalue,0.8384369
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Resting CD4+ T helper cells - % of CD45+
gene_accession_id,MGI:108072
gene_symbol,Traf6
analysis_id,90m3nl5o1975uec
