parameter_id,MGP_MLN_001_001
analysis_id,w8v7640946s5b79
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Total T cells - % of CD45+
pvalue,0.5375678
gene_accession_id,MGI:1914944
gene_symbol,Ift74
