parameter_id,MGP_PBI_035_001
gene_accession_id,MGI:1914256
mouse_life_stage,Early adult
analysis_id,k1309ra5nk4n4sb
pvalue,0.1290189
gene_symbol,Cisd2
parameter_name,IgD+ mature B cell number
mouse_strain,C57BL
