pvalue,0.8037792
analysis_id,n6s6a6zk11c7ynx
mouse_strain,C57BL
gene_symbol,Rhbg
mouse_life_stage,Early adult
gene_accession_id,MGI:1927379
parameter_id,MGP_IMM_048_001
parameter_name,Follicular B cells - % of B2 cells
