mouse_life_stage,Late adult
analysis_id,222i060e27144m8
gene_accession_id,MGI:2446186
parameter_id,ESLIM_008_001_001
mouse_strain,C57BL
pvalue,0.1010102
gene_symbol,Lpgat1
parameter_name,Body position
