pvalue,0.5815708
gene_symbol,Cds2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_012_001
gene_accession_id,MGI:1332236
analysis_id,256a2vcaqgs830n
parameter_name,30kHz-evoked ABR Threshold
