parameter_id,MGP_MLN_093_001
pvalue,0.3734297
mouse_strain,C57BL
parameter_name,KLRG1+ NK cells - % of CD45+
mouse_life_stage,Early adult
gene_symbol,Cd52
analysis_id,c7n50s10h347b82
gene_accession_id,MGI:1346088
