gene_symbol,Nucks1
pvalue,0.6544814
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,bft97w4j0o5dq8t
gene_accession_id,MGI:1934811
parameter_id,IMPC_CBC_006_001
parameter_name,Total protein
