mouse_strain,C57BL
parameter_name,Creatinine
gene_accession_id,MGI:3650254
parameter_id,JAX_URI_002_001
gene_symbol,Zfp683
mouse_life_stage,Early adult
pvalue,0.960633
analysis_id,0v7wfzp168727zd
