parameter_id,MGP_MLN_071_001
pvalue,0.1462017
gene_accession_id,MGI:2443129
mouse_life_stage,Early adult
parameter_name,Resting Treg cells - % of CD45+
analysis_id,4i97afwpj84t380
gene_symbol,Golm2
mouse_strain,C57BL
