parameter_id,ESLIM_001_001_117
mouse_strain,C57BL
analysis_id,9d926184fe513x5
gene_symbol,Ahctf1
parameter_name,eye size
mouse_life_stage,Early adult
gene_accession_id,MGI:1915033
pvalue,0.454591
