mouse_life_stage,Early adult
parameter_name,Basophil cell count
mouse_strain,C57BL
pvalue,0.8220959
analysis_id,9tf00f32239890d
gene_accession_id,MGI:1913105
parameter_id,IMPC_HEM_037_001
gene_symbol,Slc28a2
