mouse_strain,C57BL
gene_symbol,Orc2
pvalue,0.6703198
parameter_id,MGP_IMM_071_001
mouse_life_stage,Early adult
analysis_id,2ka81ovy430wk3r
parameter_name,Total CD4+ T cells - % of CD45+
gene_accession_id,MGI:1328306
