parameter_id,IMPC_CSD_008_001
gene_symbol,Lurap1
gene_accession_id,MGI:1915325
mouse_strain,C57BL
parameter_name,Coat - color pattern - back
mouse_life_stage,Early adult
analysis_id,633oy8v056yq63m
pvalue,0.9376116
