mouse_life_stage,E12.5
gene_accession_id,MGI:1915087
pvalue,0.311375
gene_symbol,Tiprl
parameter_name,Coat - color - abdomen
parameter_id,JAXLA_CSD_007_001
mouse_strain,C57BL
analysis_id,8z5q9r2m70rrtb1
