parameter_id,MGP_IMM_131_001
mouse_life_stage,Early adult
analysis_id,4118n6crdr9yjjv
parameter_name,CD103+ CD11b-low cDC - % of CD45+
pvalue,0.42366
gene_accession_id,MGI:2444114
mouse_strain,C57BL
gene_symbol,Zcchc2
