parameter_id,IMPC_OFD_016_001
pvalue,0.4455676
mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_name,Center permanence time
analysis_id,r37xn4xh27g42eu
gene_symbol,Hspa5
gene_accession_id,MGI:95835
