mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1336200
pvalue,0.241067
analysis_id,6efo68200t48k7s
mouse_strain,C57BL
gene_symbol,Hpca
parameter_name,Aspartate aminotransferase
parameter_id,IMPC_CBC_012_001
