parameter_id,IMPC_CSD_078_001
pvalue,0.2803624
gene_symbol,Bpifa3
mouse_life_stage,Early adult
gene_accession_id,MGI:1920638
mouse_strain,C57BL
parameter_name,Vocalization
analysis_id,gig5cs38m71w8e8
