parameter_id,IMPC_XRY_024_001
parameter_name,Femur
gene_accession_id,MGI:109585
pvalue,0.1471806
mouse_strain,C57BL
gene_symbol,Pld1
Mouse_life_stage,Early adult
Analysis_id,cm9pk6cl919bk71
