mouse_life_stage,Middle aged adult
parameter_id,IMPC_CSD_070_001
mouse_strain,C57BL
gene_symbol,Frmpd1
analysis_id,m1221nmy4gke50k
gene_accession_id,MGI:2446274
parameter_name,Lower teeth appearance
pvalue,0.4570767
