parameter_id,IMPC_HEM_029_001
pvalue,1.124112
gene_symbol,Duoxa2
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1914061
parameter_name,Neutrophil differential count
analysis_id,xxj6h122554buqm
