mouse_life_stage,E18.5
pvalue,0.6375591
analysis_id,ltwjr4995hfq3r6
parameter_id,IMPC_DXA_004_001
gene_symbol,Zyg11b
gene_accession_id,MGI:2685277
mouse_strain,C57BL
parameter_name,Bone Mineral Density (excluding skull)
