gene_accession_id,MGI:1921442
gene_symbol,Arpc5l
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,HMGULA_CBC_018_001
pvalue,0.9637146
parameter_name,Glucose
analysis_id,9o70u1dd63f4a3u
