parameter_id,IMPC_IMM_032_001
pvalue,0.6428584
gene_accession_id,MGI:107414
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,y6q1h741dw81e4u
parameter_name,CD8 CD44+CD62L- T cells
gene_symbol,Tnfsf10
