parameter_id,IMPC_XRY_021_001
gene_symbol,Secisbp2l
parameter_name,Humerus
pvalue,0.1067955
mouse_strain,C57BL
analysis_id,32wy557fsbv818c
gene_accession_id,MGI:1917604
mouse_life_stage,Late adult
