parameter_id,IMPC_DXA_004_001
mouse_strain,C57BL
pvalue,0.5856673
gene_accession_id,MGI:1913396
analysis_id,f6kg6s3sy57z6n6
parameter_name,Bone Mineral Density (excluding skull)
mouse_life_stage,Early adult
gene_symbol,Maco1
