pvalue,0.2893332
gene_symbol,Col6a3
parameter_id,M-G-P_005_001_001
parameter_name,Weight
analysis_id,c2673r6p3iklzgf
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
mouse_strain,C57BL
