gene_accession_id,MGI:1917810
analysis_id,222rzpc688jfq4e
parameter_name,Facial Morphology
parameter_id,IMPC_GEP_017_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.8765447
gene_symbol,Wars2
