parameter_id,IMPC_IMM_004_001
pvalue,0.1655134
mouse_strain,C57BL
gene_accession_id,MGI:1929866
parameter_name,NKT cells (panel A)
gene_symbol,Rgs20
mouse_life_stage,Early adult
analysis_id,917zr143do45g17
