mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1336200
pvalue,0.5077217
gene_symbol,Hpca
mouse_strain,C53BL
analysis_id,c5890q792b85nsg
parameter_name,Total food intake
parameter_id,IMPC_CAL_008_001
