parameter_id,M-G-P_005_001_001
mouse_life_stage,Early adult
analysis_id,b66b5dat1v87gbm
mouse_strain,C57BL
pvalue,0.2483203
gene_symbol,Wars2
gene_accession_id,MGI:1917810
parameter_name,Weight
