pvalue,0.2669186
gene_symbol,Ift74
analysis_id,eb485y1913iw25r
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_GEL_029_001
parameter_name,Midbrain
gene_accession_id,MGI:1914944
