gene_symbol,Slc28a2
mouse_life_stage,Early adult
parameter_name,Body Weight
analysis_id,917ov8482k7cksa
parameter_id,M-G-P_012_001_005
gene_accession_id,MGI:1913105
mouse_strain,C57BL
pvalue,0.3130989
