parameter_id,MGP_PBI_002_001
analysis_id,07374766v630sob
gene_symbol,Trpa1
pvalue,0.08052058
gene_accession_id,MGI:3522699
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Alpha beta T cell percentage
