mouse_life_stage,E18.5
mouse_strain,C57BL
pvalue,0.2364005
gene_accession_id,MGI:1344367
parameter_name,B cell number
analysis_id,s4l1v007ttn3e76
parameter_id,MGP_PBI_034_001
gene_symbol,Grem2
