mouse_life_stage,E9.5
gene_symbol,Eprs1
pvalue,0.6827047
parameter_id,JAX_LDT_008_001
mouse_strain,C57BL
parameter_name,Percent time in dark
gene_accession_id,MGI:97838
analysis_id,r654ij1qwwa74i8
