parameter_id,MGP_PBI_009_001
mouse_strain,C57BL
pvalue,0.9406579
mouse_life_stage,Early adult
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
gene_accession_id,MGI:1274787
gene_symbol,Trdmt1
analysis_id,z0f879624t303t7
